วันที่ชำระเงิน,เวลาที่ชำระเงิน,หมายเลขใบเสร็จ / ID,รหัสถาดเก็บเงิน,ชื่อเมนู,ประเภทการสั่ง,จำนวน,ราคาต่อหน่วย,ยอดก่อนลด,ส่วนลดทั้งหมด,ส่วนลดทั้งหมด %,ราคาสุทธิ,ประเภทภาษีของรายการ,โต๊ะ,ประเภทการชำระเงิน,หมายเหตุ,หมวดสินค้า,สาขา
2024-02-17,13:55,2SY3K,XWS,SOBA โซบะร้อน/Hot x 1,Dine-In,1,100,100.00,0.0,0.0,100.00,VATable,4,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2024-02-17,14:03,FQ4EL,XWS,BEEF SOBA โซบะเนื้อSOBA 100% +49 x 1,Dine-In,1,228,228.00,0.0,0.0,228.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-17,14:03,FQ4EL,XWS,MIXED TEMPURA เทมปุระรวม,Dine-In,1,270,270.00,0.0,0.0,270.00,VATable,2,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2024-02-17,14:03,FQ4EL,XWS,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระร้อน/Hot x 1SOBA 100% +49 x 1,Dine-In,1,208,208.00,0.0,0.0,208.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-17,14:03,FQ4EL,XWS,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระเย็น/Cold x 1SOBA 100% +49 x 1,Dine-In,1,208,208.00,0.0,0.0,208.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-17,14:03,FQ4EL,XWS,TAKO WASABI หมึกวาซาบิ,Dine-In,1,89,89.00,0.0,0.0,89.00,VATable,2,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2024-02-17,14:03,FQ4EL,XWS,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,2,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-17,14:03,FQ4EL,XWS,GENMAI CHA ชาข้าวคั่ว,Dine-In,3,30,90.00,0.0,0.0,90.00,VATable,2,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-17,14:03,FQ4EL,XWS,YUZU SOBA โซบะยูสุ,Dine-In,1,189,189.00,0.0,0.0,189.00,VATable,2,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2024-02-17,14:03,FQ4EL,XWS,POTATO SALAD สลัดมันฝรั่ง,Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,2,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2024-02-17,14:03,FQ4EL,XWS,CUCUMBER SALAD สลัดแตงกวา,Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,2,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2024-02-17,14:14,MFB22,XWS,GENMAI CHA ชาข้าวคั่ว,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,3,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-17,14:14,MFB22,XWS,BEEF SOBA โซบะเนื้อSOBA 100% +49 x 1,Dine-In,1,228,228.00,0.0,0.0,228.00,VATable,3,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-17,14:26,KNJ1N,XWS,BEEF SOBA โซบะเนื้อSOBA 100% +49 x 1,Dine-In,1,228,228.00,0.0,0.0,228.00,VATable,6,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-17,14:26,KNJ1N,XWS,GENMAI CHA ชาข้าวคั่ว,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,6,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-17,14:26,KNJ1N,XWS,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,6,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-17,14:26,KNJ1N,XWS,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระเย็น/Cold x 1YUZU ยูสุ +89 x 1,Dine-In,1,248,248.00,0.0,0.0,248.00,VATable,6,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-17,14:39,QGH7H,XWS,PILANGKASA SOBA  โซบะพีลังกาสา,Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,5,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2024-02-17,14:39,QGH7H,XWS,YUZU SOBA โซบะยูสุ,Dine-In,1,189,189.00,0.0,0.0,189.00,VATable,5,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2024-02-17,14:39,QGH7H,XWS,SMOKED CHICKEN ไก่รมควัน,Dine-In,1,79,79.00,0.0,0.0,79.00,VATable,5,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2024-02-17,14:39,QGH7H,XWS,ODEN M โอเด้งกลาง,Dine-In,1,129,129.00,0.0,0.0,129.00,VATable,5,โอนเงิน,,ODEN,JOJO SOBA SAMYAN
2024-02-17,14:39,QGH7H,XWS,GENMAI CHA ชาข้าวคั่ว,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,5,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-17,14:39,QGH7H,XWS,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,5,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-17,18:40,SV5Q2,XWS,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระเย็น/Cold x 1SOBA 100% +49 x 1,Dine-In,1,208,208.00,0.0,0.0,208.00,VATable,3,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-17,18:40,SV5Q2,XWS,SOBA โซบะเย็น/Cold x 1,Dine-In,1,100,100.00,0.0,0.0,100.00,VATable,3,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2024-02-17,18:40,SV5Q2,XWS,CUCUMBER SALAD สลัดแตงกวา,Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,3,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2024-02-17,18:40,SV5Q2,XWS,GENMAI CHA ชาข้าวคั่ว,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,3,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-17,18:40,SV5Q2,XWS,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,3,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-17,18:42,72E86,XWS,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระเย็น/Cold x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-17,18:42,72E86,XWS,BEEF SOBA โซบะเนื้อ,Dine-In,1,179,179.00,0.0,0.0,179.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-17,18:56,KFG2D,XWS,ODEN S โอเด้งเล็ก,Delivery,1,106,106.00,0.0,0.0,106.00,VATable,Counter_bb383103e3ab38690fd6ae84e688b506f18e0185bbc502f05ae97a74e7516e16,E-Payment,,ODEN,JOJO SOBA SAMYAN
2024-02-17,18:56,KFG2D,XWS,SOBA ORIGINALเย็น/Cold x 1เพิ่มเส้น UP SIZED +50 x 1,Delivery,2,229,458.00,0.0,0.0,458.00,VATable,Counter_bb383103e3ab38690fd6ae84e688b506f18e0185bbc502f05ae97a74e7516e16,E-Payment,,SOBA,JOJO SOBA SAMYAN
2024-02-17,18:56,KFG2D,XWS,ไม่รับช้อนส้อมพลาสติก,Delivery,1,0,0.00,0.0,0.0,0.00,VATable,Counter_bb383103e3ab38690fd6ae84e688b506f18e0185bbc502f05ae97a74e7516e16,E-Payment,,,JOJO SOBA SAMYAN
2024-02-17,19:38,FRGH5,XWS,TAKO WASABI หมึกวาซาบิ,Dine-In,1,89,89.00,0.0,0.0,89.00,VATable,2,Cash,,APPETIZERS,JOJO SOBA SAMYAN
2024-02-17,19:38,FRGH5,XWS,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,2,Cash,,DRINKS,JOJO SOBA SAMYAN
2024-02-17,19:38,FRGH5,XWS,GENMAI CHA ชาข้าวคั่ว,Dine-In,2,30,60.00,0.0,0.0,60.00,VATable,2,Cash,,DRINKS,JOJO SOBA SAMYAN
2024-02-17,19:38,FRGH5,XWS,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระเย็น/Cold x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,2,Cash,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-17,19:38,FRGH5,XWS,CURRY SOBA โซบะแกงกะหรี่เอ็นวัว,Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,2,Cash,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-17,19:38,FRGH5,XWS,BEEF SOBA โซบะเนื้อ,Dine-In,1,179,179.00,0.0,0.0,179.00,VATable,2,Cash,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-17,19:38,FRGH5,XWS,SOBA ORIGINALเย็น/Cold x 1เพิ่มเส้น UP SIZED +50 x 1,Dine-In,1,199,199.00,0.0,0.0,199.00,VATable,2,Cash,,SOBA,JOJO SOBA SAMYAN
2024-02-17,19:38,FRGH5,XWS,ODEN S โอเด้งเล็ก,Dine-In,1,89,89.00,0.0,0.0,89.00,VATable,2,Cash,,ODEN,JOJO SOBA SAMYAN
2024-02-17,19:53,MZGXR,XWS,CUCUMBER SALAD สลัดแตงกวา,Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,3,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2024-02-17,19:53,MZGXR,XWS,PILANGKASA SOBA  โซบะพีลังกาสา,Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,3,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2024-02-17,19:53,MZGXR,XWS,SOBA ORIGINALเย็น/Cold x 1,Dine-In,3,149,447.00,0.0,0.0,447.00,VATable,3,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2024-02-17,20:04,HYEGY,XWS,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระเย็น/Cold x 1SOBA 100% +49 x 1,Dine-In,2,208,416.00,0.0,0.0,416.00,VATable,5,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-17,20:04,HYEGY,XWS,ODEN S โอเด้งเล็ก,Dine-In,1,89,89.00,0.0,0.0,89.00,VATable,5,โอนเงิน,,ODEN,JOJO SOBA SAMYAN
2024-02-17,20:04,HYEGY,XWS,GENMAI CHA ชาข้าวคั่ว,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,5,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-17,20:04,HYEGY,XWS,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,5,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-17,20:04,HYEGY,XWS,PILANGKASA SOBA  โซบะพีลังกาสา,Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,5,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2024-02-17,20:14,N8OGZ,XWS,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,6,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-17,20:14,N8OGZ,XWS,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระร้อน/Hot x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,6,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-17,20:19,KU8UN,XWS,PILANGKASA SOBA  โซบะพีลังกาสา,Dine-In,1,169,169.00,0.0,0.0,0,VATable,1,Void All,Void*เพิ่มรายการผิดwittawadee@gmail.com,SOBA,JOJO SOBA SAMYAN
2024-02-17,20:19,KU8UN,XWS,SMOKED CHICKEN ไก่รมควัน,Dine-In,1,79,79.00,0.0,0.0,0,VATable,1,Void All,Void*เพิ่มรายการผิดwittawadee@gmail.com,SIDE DISH,JOJO SOBA SAMYAN
2024-02-17,20:19,KU8UN,XWS,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,0,VATable,1,Void All,Void*เพิ่มรายการผิดwittawadee@gmail.com,DRINKS,JOJO SOBA SAMYAN
2024-02-17,20:31,8CIE7,XWS,PILANGKASA SOBA  โซบะพีลังกาสา,Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,4,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2024-02-17,20:31,8CIE7,XWS,BEEF SOBA โซบะเนื้อPILANGKASA พิลังกาสา +69 x 1,Dine-In,1,248,248.00,0.0,0.0,248.00,VATable,4,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-17,21:00,SHYDO,XWS,SOBA โซบะร้อน/Hot x 1,Dine-In,1,100,100.00,0.0,0.0,100.00,VATable,3,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2024-02-17,21:00,SHYDO,XWS,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,3,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-17,21:00,SHYDO,XWS,YUZU SOBA โซบะยูสุ,Dine-In,1,189,189.00,0.0,0.0,189.00,VATable,3,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2024-02-17,21:00,SHYDO,XWS,MIXED TEMPURA เทมปุระรวม,Dine-In,1,270,270.00,0.0,0.0,270.00,VATable,3,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2024-02-17,21:08,Q8NOS,XWS,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,5,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-17,21:08,Q8NOS,XWS,BEEF SOBA โซบะเนื้อ,Dine-In,1,179,179.00,0.0,0.0,179.00,VATable,5,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-17,21:08,Q8NOS,XWS,STEWED DUCK SOBA โซบะเป็ดพะโล้,Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,5,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-17,21:08,Q8NOS,XWS,MIXED TEMPURA เทมปุระรวม,Dine-In,1,270,270.00,0.0,0.0,270.00,VATable,5,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2024-02-17,21:08,Q8NOS,XWS,ODEN M โอเด้งกลาง,Dine-In,1,129,129.00,0.0,0.0,129.00,VATable,5,โอนเงิน,,ODEN,JOJO SOBA SAMYAN
2024-02-17,21:08,EWFQZ,XWS,PILANGKASA SOBA  โซบะพีลังกาสา,Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,1,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2024-02-17,21:08,EWFQZ,XWS,SMOKED CHICKEN ไก่รมควัน,Dine-In,1,79,79.00,0.0,0.0,79.00,VATable,1,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2024-02-17,21:08,EWFQZ,XWS,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,1,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-18,13:30,TM1IL,ITK,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,1,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-18,13:30,TM1IL,ITK,YUZU SOBA โซบะยูสุ,Dine-In,1,189,189.00,0.0,0.0,189.00,VATable,1,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2024-02-18,13:30,TM1IL,ITK,MIXED TEMPURA เทมปุระรวม,Dine-In,1,270,270.00,0.0,0.0,270.00,VATable,1,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2024-02-18,13:44,I5YIO,ITK,BEEF SOBA โซบะเนื้อ,Dine-In,1,179,179.00,0.0,0.0,179.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-18,13:44,I5YIO,ITK,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,2,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-18,13:44,I5YIO,ITK,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,2,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-18,13:44,I5YIO,ITK,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระเย็น/Cold x 1SOBA 100% +49 x 1,Dine-In,1,208,208.00,0.0,0.0,208.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-18,13:44,I5YIO,ITK,ODEN M โอเด้งกลาง,Dine-In,1,129,129.00,0.0,0.0,129.00,VATable,2,โอนเงิน,,ODEN,JOJO SOBA SAMYAN
2024-02-18,13:44,I5YIO,ITK,SHRIMP TEMPURA 5 กุ้งเทมปุระ5ตัว,Dine-In,1,219,219.00,0.0,0.0,219.00,VATable,2,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2024-02-18,14:17,NP9R0,ITK,MATCHA SOBA มัทฉะโซบะ,Dine-In,1,219,219.00,0.0,0.0,219.00,VATable,4,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2024-02-18,14:18,TA7L4,ITK,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,1,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-18,14:18,TA7L4,ITK,CUCUMBER SALAD สลัดแตงกวา,Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,1,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2024-02-18,14:18,TA7L4,ITK,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระเย็น/Cold x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,1,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-18,14:35,9VKIM,ITK,MINERAL WATER น้ำแร่,Dine-In,2,20,40.00,0.0,0.0,40.00,VATable,1,Cash,,DRINKS,JOJO SOBA SAMYAN
2024-02-18,14:40,SYQHW,ITK,GENMAI CHA ชาข้าวคั่ว,Dine-In,2,30,60.00,0.0,0.0,60.00,VATable,2,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-18,14:40,SYQHW,ITK,POTATO SALAD สลัดมันฝรั่ง,Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,2,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2024-02-18,14:40,SYQHW,ITK,BEEF SOBA โซบะเนื้อเพิ่มเส้น UP SIZED +50 x 1,Dine-In,1,229,229.00,0.0,0.0,229.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-18,14:40,SYQHW,ITK,MIXED TEMPURA เทมปุระรวม,Dine-In,1,270,270.00,0.0,0.0,270.00,VATable,2,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2024-02-18,14:40,SYQHW,ITK,YUZU SOBA โซบะยูสุ,Dine-In,1,189,189.00,0.0,0.0,189.00,VATable,2,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2024-02-18,17:02,23J60,ITK,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระเย็น/Cold x 1SOBA 100% +49 x 1,Dine-In,1,208,208.00,0.0,0.0,208.00,VATable,5,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-18,17:02,23J60,ITK,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระเย็น/Cold x 1YUZU ยูสุ +89 x 1,Dine-In,1,248,248.00,0.0,0.0,248.00,VATable,5,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-18,17:02,23J60,ITK,TAKO WASABI หมึกวาซาบิ,Dine-In,1,89,89.00,0.0,0.0,89.00,VATable,5,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2024-02-18,17:02,23J60,ITK,GENMAI CHA ชาข้าวคั่ว,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,5,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-18,17:02,23J60,ITK,GREEN TEA ชาเขียวจากสวนเราเอง,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,5,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-18,17:06,TTXOH,ITK,SHRIMP TEMPURA 3 กุ้งเทมปุระ3ตัว,Dine-In,2,149,298.00,0.0,0.0,298.00,VATable,3,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2024-02-18,17:06,TTXOH,ITK,GYUDON(BEEF) ข้าวหน้าเนื้อ,Dine-In,1,139,139.00,0.0,0.0,139.00,VATable,3,โอนเงิน,,DONBURI,JOJO SOBA SAMYAN
2024-02-18,17:06,TTXOH,ITK,SOBA ORIGINALเย็น/Cold x 1,Dine-In,2,149,298.00,0.0,0.0,298.00,VATable,3,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2024-02-18,17:06,TTXOH,ITK,SOBA โซบะร้อน/Hot x 1,Dine-In,1,100,100.00,0.0,0.0,100.00,VATable,3,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2024-02-18,17:06,TTXOH,ITK,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,3,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-18,17:24,UEQVZ,ITK,cola,Dine-In,1,100,100.00,0.0,0.0,100.00,VATable,2,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-18,17:24,UEQVZ,ITK,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,2,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-18,17:24,UEQVZ,ITK,CUCUMBER SALAD สลัดแตงกวา,Dine-In,1,59,59.00,0.0,0.0,59.00,VATable,2,โอนเงิน,,APPETIZERS,JOJO SOBA SAMYAN
2024-02-18,17:24,UEQVZ,ITK,SOBA ORIGINALเย็น/Cold x 1,Dine-In,2,149,298.00,0.0,0.0,298.00,VATable,2,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2024-02-18,17:24,UEQVZ,ITK,MIXED TEMPURA เทมปุระรวม,Dine-In,1,270,270.00,0.0,0.0,270.00,VATable,2,โอนเงิน,,SIDE DISH,JOJO SOBA SAMYAN
2024-02-18,17:24,UEQVZ,ITK,SOBA ORIGINALร้อน/Hot x 1,Dine-In,1,149,149.00,0.0,0.0,149.00,VATable,2,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
2024-02-18,17:33,A1ERP,ITK,ไม่รับช้อนส้อมพลาสติก,Delivery,1,0,0.00,0.0,0.0,0.00,VATable,Counter_dacdb676211c2dd129b48364daa78297852ea88cbf9998576f756cab30342a3a,E-Payment,,,JOJO SOBA SAMYAN
2024-02-18,17:33,A1ERP,ITK,SOBA ORIGINAL แถมฟรี! SOBA โซบะ,Delivery,1,229,229.00,0.0,0.0,229.00,VATable,Counter_dacdb676211c2dd129b48364daa78297852ea88cbf9998576f756cab30342a3a,E-Payment,,,JOJO SOBA SAMYAN
2024-02-18,18:22,JURQV,ITK,STEWED DUCK SOBA โซบะเป็ดพะโล้,Dine-In,1,169,169.00,0.0,0.0,169.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-18,18:22,JURQV,ITK,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระเย็น/Cold x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-18,18:23,299DB,ITK,BEEF SOBA โซบะเนื้อ,Dine-In,1,179,179.00,0.0,0.0,179.00,VATable,1,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-18,18:23,299DB,ITK,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,20.00,VATable,1,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-18,18:23,K0PRV,ITK,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระเย็น/Cold x 1,Dine-In,1,159,159.00,0.0,0.0,0,VATable,5,Void All,Void*ยกเลิกรายการwittawadee@gmail.com,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-18,18:23,K0PRV,ITK,MINERAL WATER น้ำแร่,Dine-In,1,20,20.00,0.0,0.0,0,VATable,5,Void All,Void*ยกเลิกรายการwittawadee@gmail.com,DRINKS,JOJO SOBA SAMYAN
2024-02-18,18:23,K0PRV,ITK,BEEF SOBA โซบะเนื้อ,Dine-In,1,179,179.00,0.0,0.0,0,VATable,5,Void All,Void*ยกเลิกรายการwittawadee@gmail.com,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-18,18:23,K0PRV,ITK,STEWED DUCK SOBA โซบะเป็ดพะโล้,Dine-In,1,169,169.00,0.0,0.0,0,VATable,5,Void All,Void*ยกเลิกรายการwittawadee@gmail.com,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-18,19:21,RBNH7,ITK,STEWED DUCK SOBA โซบะเป็ดพะโล้,Dine-In,2,169,338.00,0.0,0.0,338.00,VATable,2,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-18,19:21,RBNH7,ITK,GENMAI CHA ชาข้าวคั่ว,Dine-In,2,30,60.00,0.0,0.0,60.00,VATable,2,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-18,19:25,W8DZR,ITK,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระเย็น/Cold x 1,Dine-In,1,159,159.00,0.0,0.0,0,VATable,4,โอนเงิน,Void*เพิ่มรายการผิดwittawadee@gmail.com,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-18,19:25,W8DZR,ITK,GENMAI CHA ชาข้าวคั่ว,Dine-In,1,30,30.00,0.0,0.0,0,VATable,4,โอนเงิน,Void*เพิ่มรายการผิดwittawadee@gmail.com,DRINKS,JOJO SOBA SAMYAN
2024-02-18,19:26,UKQW2,ITK,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระร้อน/Hot x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,5,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-18,19:38,MRVVO,ITK,GENMAI CHA ชาข้าวคั่ว,Dine-In,1,30,30.00,0.0,0.0,30.00,VATable,4,โอนเงิน,,DRINKS,JOJO SOBA SAMYAN
2024-02-18,19:38,MRVVO,ITK,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระเย็น/Cold x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,4,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-18,20:32,BH33Y,ITK,SOBA SHRIMP TEMPURA โซบะกุ้งเทมปุระเย็น/Cold x 1,Dine-In,1,159,159.00,0.0,0.0,159.00,VATable,6,โอนเงิน,,SOBA AND MORE,JOJO SOBA SAMYAN
2024-02-18,20:57,L90QX,ITK,SOBA โซบะเย็น/Cold x 1,Dine-In,1,100,100.00,0.0,0.0,100.00,VATable,2,โอนเงิน,,SOBA,JOJO SOBA SAMYAN
